xmin,ymin,xmax,ymax,class,file,width,height
2386,1328,2453,1390,short,08_short_05,2759,2154
1976,605,2051,666,short,08_short_05,2759,2154
2009,728,2138,821,short,08_short_06,2759,2154
710,1206,791,1284,short,08_short_06,2759,2154
600,1933,681,2015,short,08_short_06,2759,2154
338,1682,407,1733,short,08_short_06,2759,2154
2246,1200,2322,1274,short,08_short_06,2759,2154
1841,631,1904,688,short,08_short_07,2759,2154
2519,1606,2589,1670,short,08_short_07,2759,2154
1605,966,1725,1052,short,08_short_07,2759,2154
268,1829,356,1902,short,08_short_07,2759,2154
1951,1064,2058,1138,short,08_short_07,2759,2154
973,918,1087,985,short,08_short_08,2759,2154
2248,1205,2335,1269,short,08_short_08,2759,2154
2559,1231,2643,1334,short,08_short_08,2759,2154
1076,1215,1148,1280,short,08_short_08,2759,2154
1953,1441,2051,1511,short,08_short_08,2759,2154
1935,657,2005,725,short,08_short_09,2759,2154
2514,1615,2592,1680,short,08_short_09,2759,2154
241,1734,315,1806,short,08_short_09,2759,2154
632,874,740,964,short,08_short_09,2759,2154
2010,939,2125,1026,short,08_short_09,2759,2154
773,913,879,972,short,08_short_10,2759,2154
1546,606,1610,667,short,08_short_10,2759,2154
1927,662,2002,725,short,08_short_10,2759,2154
2384,1356,2458,1420,short,08_short_10,2759,2154
782,1788,850,1862,short,08_short_10,2759,2154
669,561,753,638,short,09_short_01,2775,2159
1340,418,1459,505,short,09_short_01,2775,2159
2210,1225,2279,1287,short,09_short_01,2775,2159
1130,1086,1249,1161,short,09_short_01,2775,2159
1763,1431,1876,1497,short,09_short_01,2775,2159
715,433,822,490,short,09_short_02,2775,2159
774,881,890,940,short,09_short_02,2775,2159
1949,1199,2027,1258,short,09_short_02,2775,2159
1843,961,1912,1017,short,09_short_02,2775,2159
1671,502,1766,566,short,09_short_02,2775,2159
1151,902,1218,999,short,09_short_03,2775,2159
1812,994,1879,1059,short,09_short_03,2775,2159
2213,1102,2287,1154,short,09_short_03,2775,2159
1690,1402,1807,1463,short,09_short_03,2775,2159
1902,1433,1986,1494,short,09_short_03,2775,2159
1913,143,2023,205,short,09_short_04,2775,2159
1574,258,1643,320,short,09_short_04,2775,2159
1622,535,1705,604,short,09_short_04,2775,2159
2210,1249,2279,1310,short,09_short_04,2775,2159
1951,1130,2023,1195,short,09_short_04,2775,2159
1486,479,1592,549,short,09_short_05,2775,2159
1074,574,1156,636,short,09_short_05,2775,2159
766,874,916,936,short,09_short_05,2775,2159
1204,874,1264,941,short,09_short_05,2775,2159
1802,989,1872,1059,short,09_short_05,2775,2159
1194,812,1271,908,short,09_short_06,2775,2159
1897,990,1959,1059,short,09_short_06,2775,2159
1756,1461,1871,1528,short,09_short_06,2775,2159
2249,968,2307,1030,short,09_short_06,2775,2159
648,1125,754,1168,short,09_short_06,2775,2159
946,564,1027,623,short,09_short_07,2775,2159
771,715,900,768,short,09_short_07,2775,2159
1954,1359,2018,1412,short,09_short_07,2775,2159
2210,1092,2279,1146,short,09_short_07,2775,2159
1836,259,1904,317,short,09_short_07,2775,2159
963,905,1031,990,short,09_short_08,2775,2159
1795,995,1856,1058,short,09_short_08,2775,2159
1953,1159,2027,1220,short,09_short_08,2775,2159
1758,1410,1879,1472,short,09_short_08,2775,2159
1604,1235,1672,1323,short,09_short_08,2775,2159
1136,404,1248,461,short,09_short_09,2775,2159
1808,317,1856,354,short,09_short_09,2775,2159
1212,817,1274,900,short,09_short_09,2775,2159
577,1120,682,1164,short,09_short_09,2775,2159
1317,1245,1384,1315,short,09_short_09,2775,2159
1333,443,1464,507,short,09_short_10,2775,2159
1982,181,2092,251,short,09_short_10,2775,2159
1720,308,1782,363,short,09_short_10,2775,2159
1902,963,1966,1023,short,09_short_10,2775,2159
2217,1108,2277,1161,short,09_short_10,2775,2159
969,577,1143,686,short,10_short_01,2240,2016
1887,516,2019,616,short,10_short_01,2240,2016
1108,1548,1230,1708,short,10_short_01,2240,2016
1704,1634,1832,1785,short,10_short_01,2240,2016
1778,680,1869,832,short,10_short_01,2240,2016
1653,648,1858,803,short,10_short_02,2240,2016
1007,851,1156,987,short,10_short_02,2240,2016
1395,1260,1568,1373,short,10_short_02,2240,2016
1840,1645,1945,1798,short,10_short_02,2240,2016
995,1316,1174,1480,short,10_short_02,2240,2016
1897,518,2017,616,short,10_short_03,2240,2016
1245,732,1487,886,short,10_short_03,2240,2016
1407,1251,1566,1377,short,10_short_03,2240,2016
1162,1299,1277,1448,short,10_short_03,2240,2016
1797,741,1946,858,short,10_short_03,2240,2016
979,547,1116,644,short,10_short_04,2240,2016
1882,527,2019,641,short,10_short_04,2240,2016
1737,698,1869,827,short,10_short_04,2240,2016
1163,1556,1281,1709,short,10_short_04,2240,2016
1752,1644,1871,1790,short,10_short_04,2240,2016
975,557,1126,670,short,10_short_05,2240,2016
1777,711,1892,837,short,10_short_05,2240,2016
1385,1164,1537,1286,short,10_short_05,2240,2016
1821,1664,1933,1787,short,10_short_05,2240,2016
1139,1447,1262,1586,short,10_short_05,2240,2016
1078,329,1175,429,short,11_short_01,2282,2248
1039,1075,1134,1153,short,11_short_01,2282,2248
1737,1635,1824,1735,short,11_short_01,2282,2248
684,1326,788,1422,short,11_short_01,2282,2248
512,1514,619,1594,short,11_short_01,2282,2248
1024,1113,1098,1201,short,11_short_02,2282,2248
1694,1632,1768,1740,short,11_short_02,2282,2248
1666,1973,1732,2060,short,11_short_02,2282,2248
604,1662,714,1755,short,11_short_02,2282,2248
430,1401,573,1501,short,11_short_02,2282,2248
1061,339,1183,429,short,11_short_03,2282,2248
860,1165,953,1244,short,11_short_03,2282,2248
1220,1104,1312,1213,short,11_short_03,2282,2248
516,1378,624,1447,short,11_short_03,2282,2248
593,853,717,953,short,11_short_03,2282,2248
1080,1378,1184,1453,short,11_short_04,2282,2248
1730,1632,1814,1744,short,11_short_04,2282,2248
668,1640,781,1731,short,11_short_04,2282,2248
401,1614,486,1713,short,11_short_04,2282,2248
434,1398,575,1475,short,11_short_04,2282,2248
847,1073,914,1153,short,11_short_05,2282,2248
1084,1568,1180,1634,short,11_short_05,2282,2248
719,1614,848,1694,short,11_short_05,2282,2248
401,1622,493,1722,short,11_short_05,2282,2248
763,67,848,188,short,11_short_05,2282,2248
887,1167,951,1245,short,11_short_06,2282,2248
1158,1158,1222,1239,short,11_short_06,2282,2248
822,1934,893,2013,short,11_short_06,2282,2248
1834,1822,1935,1886,short,11_short_06,2282,2248
1045,1345,1124,1417,short,11_short_06,2282,2248
966,313,1075,372,short,11_short_07,2282,2248
1227,1108,1319,1193,short,11_short_07,2282,2248
1314,1639,1499,1726,short,11_short_07,2282,2248
517,1396,622,1447,short,11_short_07,2282,2248
639,1152,739,1239,short,11_short_07,2282,2248
1030,1065,1104,1160,short,11_short_08,2282,2248
1072,1403,1199,1450,short,11_short_08,2282,2248
430,1398,578,1457,short,11_short_08,2282,2248
424,1616,484,1727,short,11_short_08,2282,2248
1830,1760,1935,1819,short,11_short_08,2282,2248
853,355,1032,424,short,11_short_09,2282,2248
829,1070,889,1162,short,11_short_09,2282,2248
1145,1167,1212,1245,short,11_short_09,2282,2248
676,1372,802,1447,short,11_short_09,2282,2248
714,1606,845,1699,short,11_short_09,2282,2248
1076,350,1186,424,short,11_short_10,2282,2248
973,667,1145,750,short,11_short_10,2282,2248
591,867,704,963,short,11_short_10,2282,2248
847,1072,924,1162,short,11_short_10,2282,2248
540,1934,655,2053,short,11_short_10,2282,2248
1783,1932,1912,2055,short,11_short_10,2282,2248
1713,584,1795,643,short,12_short_01,2529,2530
1197,1834,1253,1915,short,12_short_01,2529,2530
615,2237,695,2312,short,12_short_01,2529,2530
266,1134,366,1210,short,12_short_01,2529,2530
2174,785,2265,848,short,12_short_01,2529,2530
1377,283,1462,343,short,12_short_02,2529,2530
1506,394,1591,452,short,12_short_02,2529,2530
1860,837,1949,903,short,12_short_02,2529,2530
1558,1577,1622,1646,short,12_short_02,2529,2530
1126,1079,1182,1152,short,12_short_02,2529,2530
1917,812,2007,875,short,12_short_03,2529,2530
2224,637,2311,692,short,12_short_03,2529,2530
1731,2239,1809,2330,short,12_short_03,2529,2530
220,1575,271,1652,short,12_short_03,2529,2530
617,1472,667,1574,short,12_short_03,2529,2530
1707,444,1795,499,short,12_short_04,2529,2530
1420,683,1491,741,short,12_short_04,2529,2530
1511,1526,1569,1604,short,12_short_04,2529,2530
911,1786,958,1866,short,12_short_04,2529,2530
2273,979,2387,1055,short,12_short_04,2529,2530
2047,1186,2118,1279,short,12_short_05,2529,2530
1706,1450,1797,1501,short,12_short_05,2529,2530
2127,1581,2180,1672,short,12_short_05,2529,2530
546,1588,597,1657,short,12_short_05,2529,2530
1560,1792,1618,1874,short,12_short_05,2529,2530
2166,1044,2233,1126,short,12_short_06,2529,2530
2080,1588,2140,1670,short,12_short_06,2529,2530
884,1588,937,1644,short,12_short_06,2529,2530
920,2019,964,2090,short,12_short_06,2529,2530
2342,1806,2411,1850,short,12_short_06,2529,2530
1318,361,1411,423,short,12_short_07,2529,2530
1867,703,1953,772,short,12_short_07,2529,2530
2167,1479,2227,1575,short,12_short_07,2529,2530
813,2017,864,2075,short,12_short_07,2529,2530
1302,1083,1360,1161,short,12_short_07,2529,2530
1866,452,1957,514,short,12_short_08,2529,2530
2069,1184,2129,1281,short,12_short_08,2529,2530
1231,1088,1289,1148,short,12_short_08,2529,2530
469,1583,522,1654,short,12_short_08,2529,2530
275,1174,369,1237,short,12_short_08,2529,2530
1807,1484,1902,1552,short,12_short_09,2529,2530
2180,823,2260,884,short,12_short_09,2529,2530
757,1581,813,1648,short,12_short_09,2529,2530
1493,1888,1555,1961,short,12_short_09,2529,2530
77,1881,158,1943,short,12_short_09,2529,2530
1920,768,2009,839,short,12_short_10,2529,2530
1709,1435,1797,1484,short,12_short_10,2529,2530
2269,1712,2335,1766,short,12_short_10,2529,2530
1266,1088,1331,1155,short,12_short_10,2529,2530
1380,764,1455,819,short,12_short_10,2529,2530
1444,1123,1474,1156,spur,01_spur_01,3034,1586
1318,1263,1353,1295,spur,01_spur_01,3034,1586
952,1291,987,1323,spur,01_spur_01,3034,1586
766,1156,804,1199,spur,01_spur_02,3034,1586
720,1224,758,1259,spur,01_spur_02,3034,1586
821,1337,862,1377,spur,01_spur_02,3034,1586
1257,1308,1294,1350,spur,01_spur_03,3034,1586
1650,1376,1687,1411,spur,01_spur_03,3034,1586
1669,1100,1707,1138,spur,01_spur_03,3034,1586
2708,937,2751,973,spur,01_spur_04,3034,1586
2153,1156,2190,1189,spur,01_spur_04,3034,1586
2329,1141,2372,1188,spur,01_spur_04,3034,1586
1912,815,1966,856,spur,01_spur_05,3034,1586
2323,1098,2356,1134,spur,01_spur_05,3034,1586
2157,844,2208,884,spur,01_spur_05,3034,1586
2200,590,2238,633,spur,01_spur_06,3034,1586
2613,449,2651,485,spur,01_spur_06,3034,1586
2181,287,2230,328,spur,01_spur_06,3034,1586
1668,402,1708,443,spur,01_spur_07,3034,1586
1695,579,1737,621,spur,01_spur_07,3034,1586
1326,390,1398,452,spur,01_spur_07,3034,1586
1510,1162,1566,1217,spur,01_spur_08,3034,1586
1680,1369,1721,1410,spur,01_spur_08,3034,1586
1254,1337,1307,1373,spur,01_spur_08,3034,1586
783,1033,828,1077,spur,01_spur_09,3034,1586
473,964,519,1012,spur,01_spur_09,3034,1586
472,393,530,432,spur,01_spur_10,3034,1586
178,1117,211,1156,spur,01_spur_10,3034,1586
529,1184,562,1219,spur,01_spur_10,3034,1586
597,801,635,845,spur,01_spur_11,3034,1586
720,741,765,771,spur,01_spur_11,3034,1586
961,885,1005,923,spur,01_spur_11,3034,1586
589,972,625,1010,spur,01_spur_12,3034,1586
601,1197,645,1243,spur,01_spur_12,3034,1586
1516,1030,1549,1066,spur,01_spur_13,3034,1586
1653,1092,1689,1120,spur,01_spur_13,3034,1586
1671,804,1711,840,spur,01_spur_14,3034,1586
1684,401,1725,435,spur,01_spur_14,3034,1586
1475,591,1513,629,spur,01_spur_14,3034,1586
399,426,471,474,spur,01_spur_15,3034,1586
717,287,775,333,spur,01_spur_15,3034,1586
2295,1289,2331,1328,spur,01_spur_16,3034,1586
2129,980,2175,1020,spur,01_spur_16,3034,1586
2419,1105,2467,1146,spur,01_spur_16,3034,1586
2205,595,2237,638,spur,01_spur_17,3034,1586
1923,750,1964,780,spur,01_spur_17,3034,1586
2482,597,2525,630,spur,01_spur_17,3034,1586
2499,442,2545,489,spur,01_spur_18,3034,1586
2669,315,2706,344,spur,01_spur_18,3034,1586
2430,1166,2470,1205,spur,01_spur_19,3034,1586
2700,1164,2744,1201,spur,01_spur_19,3034,1586
2140,1151,2194,1188,spur,01_spur_20,3034,1586
1977,1021,2018,1071,spur,01_spur_20,3034,1586
1917,1357,1984,1441,spur,04_spur_01,3056,2464
997,2064,1117,2126,spur,04_spur_01,3056,2464
830,1215,911,1268,spur,04_spur_01,3056,2464
1697,1830,1775,1888,spur,04_spur_02,3056,2464
2486,1871,2559,1930,spur,04_spur_02,3056,2464
2168,866,2219,944,spur,04_spur_02,3056,2464
1955,1288,2017,1370,spur,04_spur_03,3056,2464
2601,1693,2655,1782,spur,04_spur_03,3056,2464
1888,1782,1942,1864,spur,04_spur_03,3056,2464
1913,1319,1986,1421,spur,04_spur_04,3056,2464
608,1304,664,1391,spur,04_spur_04,3056,2464
424,1322,482,1421,spur,04_spur_04,3056,2464
2202,879,2264,951,spur,04_spur_05,3056,2464
2075,637,2122,726,spur,04_spur_05,3056,2464
1635,722,1675,779,spur,04_spur_05,3056,2464
1928,1371,1982,1471,spur,04_spur_06,3056,2464
757,2068,846,2131,spur,04_spur_06,3056,2464
1179,1891,1231,1964,spur,04_spur_06,3056,2464
2199,831,2262,917,spur,04_spur_07,3056,2464
922,1091,997,1173,spur,04_spur_07,3056,2464
2410,1362,2479,1448,spur,04_spur_07,3056,2464
1946,1350,2017,1446,spur,04_spur_08,3056,2464
962,1026,1013,1099,spur,04_spur_08,3056,2464
477,1290,531,1390,spur,04_spur_08,3056,2464
848,1237,933,1282,spur,04_spur_09,3056,2464
461,1231,515,1310,spur,04_spur_09,3056,2464
382,2199,450,2257,spur,04_spur_09,3056,2464
2071,619,2131,699,spur,04_spur_10,3056,2464
1748,799,1808,873,spur,04_spur_10,3056,2464
461,524,548,579,spur,04_spur_10,3056,2464
2135,1804,2190,1897,spur,04_spur_11,3056,2464
926,2101,1033,2170,spur,04_spur_11,3056,2464
2610,1671,2666,1768,spur,04_spur_11,3056,2464
1959,1326,2008,1431,spur,04_spur_12,3056,2464
659,1219,759,1268,spur,04_spur_12,3056,2464
859,1118,928,1161,spur,04_spur_12,3056,2464
2166,877,2224,962,spur,04_spur_13,3056,2464
521,2277,595,2337,spur,04_spur_13,3056,2464
2110,410,2184,459,spur,04_spur_13,3056,2464
1931,1797,1984,1862,spur,04_spur_14,3056,2464
788,2106,864,2164,spur,04_spur_14,3056,2464
1137,1841,1204,1933,spur,04_spur_14,3056,2464
2441,1733,2499,1791,spur,04_spur_15,3056,2464
1917,1415,1975,1497,spur,04_spur_15,3056,2464
657,1210,744,1270,spur,04_spur_15,3056,2464
457,1295,510,1393,spur,04_spur_16,3056,2464
2417,1368,2473,1459,spur,04_spur_16,3056,2464
2386,1002,2461,1064,spur,04_spur_16,3056,2464
2201,846,2259,957,spur,04_spur_17,3056,2464
1786,808,1839,866,spur,04_spur_17,3056,2464
2628,1677,2675,1771,spur,04_spur_17,3056,2464
448,2344,544,2391,spur,04_spur_18,3056,2464
2391,1039,2462,1122,spur,04_spur_18,3056,2464
2424,1759,2522,1815,spur,04_spur_18,3056,2464
855,1235,961,1286,spur,04_spur_19,3056,2464
488,2297,586,2346,spur,04_spur_19,3056,2464
831,2110,971,2157,spur,04_spur_19,3056,2464
1955,1273,1997,1375,spur,04_spur_20,3056,2464
490,1273,530,1371,spur,04_spur_20,3056,2464
1170,1873,1221,1962,spur,04_spur_20,3056,2464
580,1438,645,1490,spur,05_spur_01,2544,2156
1947,1465,2025,1506,spur,05_spur_01,2544,2156
1577,726,1641,776,spur,05_spur_01,2544,2156
919,959,1014,1012,spur,05_spur_01,2544,2156
1617,1013,1691,1071,spur,05_spur_01,2544,2156
803,329,883,381,spur,05_spur_02,2544,2156
400,615,502,668,spur,05_spur_02,2544,2156
895,1070,972,1131,spur,05_spur_02,2544,2156
1563,862,1642,923,spur,05_spur_02,2544,2156
2272,1520,2342,1581,spur,05_spur_02,2544,2156
1542,670,1628,715,spur,05_spur_03,2544,2156
1905,1362,1964,1403,spur,05_spur_03,2544,2156
784,1073,845,1125,spur,05_spur_03,2544,2156
792,329,856,371,spur,05_spur_03,2544,2156
1394,596,1436,690,spur,05_spur_03,2544,2156
1850,1328,1945,1384,spur,05_spur_04,2544,2156
1752,1712,1852,1763,spur,05_spur_04,2544,2156
453,740,574,815,spur,05_spur_04,2544,2156
1564,1092,1655,1178,spur,05_spur_04,2544,2156
1883,765,1964,818,spur,05_spur_04,2544,2156
1544,667,1644,717,spur,05_spur_05,2544,2156
1520,926,1625,971,spur,05_spur_05,2544,2156
610,910,756,979,spur,05_spur_05,2544,2156
661,1310,745,1370,spur,05_spur_05,2544,2156
1967,407,2075,465,spur,05_spur_05,2544,2156
695,803,802,860,spur,05_spur_06,2544,2156
372,1295,466,1345,spur,05_spur_06,2544,2156
1744,1334,1819,1390,spur,05_spur_06,2544,2156
1413,320,1508,374,spur,05_spur_06,2544,2156
1527,1098,1611,1173,spur,05_spur_06,2544,2156
1828,1334,1906,1387,spur,05_spur_07,2544,2156
374,329,470,379,spur,05_spur_07,2544,2156
1991,418,2067,467,spur,05_spur_07,2544,2156
1224,1746,1305,1799,spur,05_spur_07,2544,2156
1872,756,1966,820,spur,05_spur_07,2544,2156
1542,638,1625,696,spur,05_spur_08,2544,2156
661,634,767,699,spur,05_spur_08,2544,2156
570,1304,661,1368,spur,05_spur_08,2544,2156
1924,1362,2017,1417,spur,05_spur_08,2544,2156
478,331,560,379,spur,05_spur_08,2544,2156
1563,787,1633,840,spur,05_spur_09,2544,2156
791,856,895,924,spur,05_spur_09,2544,2156
617,606,727,678,spur,05_spur_09,2544,2156
2016,1470,2080,1512,spur,05_spur_09,2544,2156
1277,1470,1331,1556,spur,05_spur_09,2544,2156
567,742,656,813,spur,05_spur_10,2544,2156
705,326,781,385,spur,05_spur_10,2544,2156
1986,412,2067,463,spur,05_spur_10,2544,2156
1547,729,1628,785,spur,05_spur_10,2544,2156
1577,1110,1669,1190,spur,05_spur_10,2544,2156
452,953,576,1015,spur,06_spur_01,2868,2316
1840,878,1874,944,spur,06_spur_01,2868,2316
964,1270,1006,1356,spur,06_spur_01,2868,2316
2052,1392,2101,1476,spur,06_spur_01,2868,2316
1304,1888,1385,1912,spur,06_spur_01,2868,2316
1401,654,1437,722,spur,06_spur_02,2868,2316
437,953,540,1000,spur,06_spur_02,2868,2316
445,1532,480,1608,spur,06_spur_02,2868,2316
2088,947,2132,1032,spur,06_spur_02,2868,2316
996,2146,1121,2209,spur,06_spur_02,2868,2316
1860,2086,1991,2159,spur,06_spur_03,2868,2316
2077,649,2140,747,spur,06_spur_03,2868,2316
391,905,489,968,spur,06_spur_03,2868,2316
1008,1280,1047,1370,spur,06_spur_03,2868,2316
1608,1519,1691,1570,spur,06_spur_03,2868,2316
1132,902,1232,944,spur,06_spur_04,2868,2316
1840,1359,1876,1436,spur,06_spur_04,2868,2316
1633,2086,1749,2142,spur,06_spur_04,2868,2316
1640,1883,1728,1922,spur,06_spur_04,2868,2316
1281,431,1382,476,spur,06_spur_05,2868,2316
1750,1683,1855,1729,spur,06_spur_05,2868,2316
952,2156,1076,2205,spur,06_spur_05,2868,2316
1133,907,1228,944,spur,06_spur_05,2868,2316
152,1178,194,1258,spur,06_spur_05,2868,2316
2043,824,2091,946,spur,06_spur_06,2868,2316
1237,386,1332,431,spur,06_spur_06,2868,2316
1018,434,1116,480,spur,06_spur_06,2868,2316
943,1285,984,1376,spur,06_spur_06,2868,2316
299,714,394,756,spur,06_spur_06,2868,2316
2087,1037,2131,1142,spur,06_spur_07,2868,2316
1432,402,1535,456,spur,06_spur_07,2868,2316
982,483,1042,559,spur,06_spur_07,2868,2316
1267,1651,1310,1732,spur,06_spur_07,2868,2316
1345,1197,1408,1235,spur,06_spur_07,2868,2316
1304,1673,1355,1744,spur,06_spur_08,2868,2316
1018,1276,1054,1378,spur,06_spur_08,2868,2316
2474,1364,2540,1419,spur,06_spur_08,2868,2316
2537,1837,2593,1942,spur,06_spur_08,2868,2316
1643,2051,1777,2112,spur,06_spur_08,2868,2316
1833,1347,1874,1449,spur,06_spur_09,2868,2316
1860,1690,1943,1724,spur,06_spur_09,2868,2316
1318,409,1433,456,spur,06_spur_09,2868,2316
2076,670,2132,773,spur,06_spur_09,2868,2316
2064,307,2115,397,spur,06_spur_09,2868,2316
2494,1829,2537,1959,spur,06_spur_10,2868,2316
1147,656,1232,707,spur,06_spur_10,2868,2316
676,892,737,1002,spur,06_spur_10,2868,2316
788,1515,904,1559,spur,06_spur_10,2868,2316
1493,654,1543,732,spur,06_spur_10,2868,2316
2129,822,2227,894,spur,07_spur_01,2904,1921
1765,824,1837,898,spur,07_spur_01,2904,1921
1227,858,1322,901,spur,07_spur_01,2904,1921
961,222,1063,282,spur,07_spur_01,2904,1921
1649,1307,1751,1351,spur,07_spur_01,2904,1921
1560,853,1618,943,spur,07_spur_02,2904,1921
2079,870,2158,920,spur,07_spur_02,2904,1921
1849,1301,1968,1351,spur,07_spur_02,2904,1921
792,944,834,1029,spur,07_spur_02,2904,1921
1320,834,1446,888,spur,07_spur_02,2904,1921
1587,634,1718,696,spur,07_spur_03,2904,1921
934,1113,1050,1177,spur,07_spur_03,2904,1921
2055,644,2108,715,spur,07_spur_03,2904,1921
1473,882,1529,963,spur,07_spur_03,2904,1921
1775,810,1836,908,spur,07_spur_03,2904,1921
1529,627,1610,693,spur,07_spur_04,2904,1921
1472,881,1549,960,spur,07_spur_04,2904,1921
1056,912,1158,963,spur,07_spur_04,2904,1921
784,922,848,1003,spur,07_spur_04,2904,1921
2144,815,2253,863,spur,07_spur_04,2904,1921
1755,631,1875,696,spur,07_spur_05,2904,1921
1632,870,1692,962,spur,07_spur_05,2904,1921
1958,539,2020,607,spur,07_spur_05,2904,1921
2558,660,2611,767,spur,07_spur_05,2904,1921
2111,834,2199,886,spur,07_spur_05,2904,1921
1773,826,1836,913,spur,07_spur_06,2904,1921
1491,891,1553,953,spur,07_spur_06,2904,1921
1082,903,1184,962,spur,07_spur_06,2904,1921
2094,870,2163,920,spur,07_spur_06,2904,1921
701,427,817,486,spur,07_spur_06,2904,1921
1518,636,1599,686,spur,07_spur_07,2904,1921
1942,572,2018,639,spur,07_spur_07,2904,1921
1494,884,1555,941,spur,07_spur_07,2904,1921
1025,1122,1120,1172,spur,07_spur_07,2904,1921
711,962,777,1065,spur,07_spur_07,2904,1921
1561,876,1617,939,spur,07_spur_08,2904,1921
1710,874,1770,977,spur,07_spur_08,2904,1921
1982,691,2049,789,spur,07_spur_08,2904,1921
960,962,1037,1020,spur,07_spur_08,2904,1921
979,208,1063,282,spur,07_spur_08,2904,1921
703,989,755,1100,spur,07_spur_09,2904,1921
467,808,565,894,spur,07_spur_09,2904,1921
2098,596,2177,658,spur,07_spur_09,2904,1921
2534,919,2605,1060,spur,07_spur_09,2904,1921
1475,1641,1613,1696,spur,07_spur_09,2904,1921
1553,867,1622,939,spur,07_spur_10,2904,1921
1665,629,1765,696,spur,07_spur_10,2904,1921
2542,1143,2599,1243,spur,07_spur_10,2904,1921
1160,1291,1273,1353,spur,07_spur_10,2904,1921
1092,558,1146,663,spur,07_spur_10,2904,1921
1563,1152,1623,1228,spur,08_spur_01,2759,2154
961,1231,1033,1277,spur,08_spur_01,2759,2154
604,1933,687,1982,spur,08_spur_01,2759,2154
2378,1293,2414,1390,spur,08_spur_01,2759,2154
2079,705,2119,805,spur,08_spur_01,2759,2154
876,1234,976,1279,spur,08_spur_02,2759,2154
2255,1039,2307,1151,spur,08_spur_02,2759,2154
1604,898,1664,998,spur,08_spur_02,2759,2154
1387,1803,1527,1859,spur,08_spur_02,2759,2154
430,1405,512,1474,spur,08_spur_02,2759,2154
2022,721,2081,834,spur,08_spur_03,2759,2154
800,1205,925,1256,spur,08_spur_03,2759,2154
2378,1295,2420,1398,spur,08_spur_03,2759,2154
1682,905,1741,995,spur,08_spur_03,2759,2154
692,892,745,972,spur,08_spur_03,2759,2154
725,1231,843,1290,spur,08_spur_04,2759,2154
823,1806,935,1852,spur,08_spur_04,2759,2154
1955,1687,2055,1736,spur,08_spur_04,2759,2154
2559,1584,2620,1692,spur,08_spur_04,2759,2154
1353,1172,1412,1262,spur,08_spur_04,2759,2154
1656,905,1730,984,spur,08_spur_05,2759,2154
973,920,1032,1008,spur,08_spur_05,2759,2154
1168,1271,1227,1366,spur,08_spur_05,2759,2154
2419,1356,2464,1447,spur,08_spur_05,2759,2154
2255,1041,2307,1129,spur,08_spur_05,2759,2154
1709,1156,1774,1216,spur,08_spur_06,2759,2154
632,897,689,980,spur,08_spur_06,2759,2154
1702,1810,1812,1864,spur,08_spur_06,2759,2154
440,1377,523,1441,spur,08_spur_06,2759,2154
235,1729,289,1820,spur,08_spur_06,2759,2154
2002,736,2061,826,spur,08_spur_07,2759,2154
1663,906,1720,987,spur,08_spur_07,2759,2154
894,906,959,1000,spur,08_spur_07,2759,2154
1243,1306,1300,1403,spur,08_spur_07,2759,2154
1773,1279,1885,1338,spur,08_spur_07,2759,2154
766,1197,897,1262,spur,08_spur_08,2759,2154
1437,1313,1525,1362,spur,08_spur_08,2759,2154
2004,825,2050,888,spur,08_spur_08,2759,2154
2256,1287,2304,1408,spur,08_spur_08,2759,2154
2402,987,2458,1061,spur,08_spur_08,2759,2154
1810,988,1917,1049,spur,08_spur_09,2759,2154
1959,1687,2053,1739,spur,08_spur_09,2759,2154
427,1662,530,1710,spur,08_spur_09,2759,2154
264,1757,312,1851,spur,08_spur_09,2759,2154
1868,595,1955,634,spur,08_spur_09,2759,2154
1561,1166,1610,1257,spur,08_spur_10,2759,2154
1681,908,1722,988,spur,08_spur_10,2759,2154
2389,1292,2428,1382,spur,08_spur_10,2759,2154
697,1241,789,1285,spur,08_spur_10,2759,2154
2082,706,2119,787,spur,08_spur_10,2759,2154
1100,894,1190,941,spur,09_spur_01,2775,2159
1759,1186,1807,1264,spur,09_spur_01,2775,2159
859,431,904,500,spur,09_spur_01,2775,2159
1351,443,1402,517,spur,09_spur_01,2775,2159
1523,1620,1623,1669,spur,09_spur_01,2775,2159
1984,1095,2041,1186,spur,09_spur_02,2775,2159
1022,895,1105,941,spur,09_spur_02,2775,2159
1541,428,1590,507,spur,09_spur_02,2775,2159
1300,1492,1382,1546,spur,09_spur_02,2775,2159
1066,1112,1110,1164,spur,09_spur_02,2775,2159
1202,812,1294,868,spur,09_spur_03,2775,2159
1892,1222,1933,1305,spur,09_spur_03,2775,2159
772,420,818,499,spur,09_spur_03,2775,2159
2038,176,2084,256,spur,09_spur_03,2775,2159
2202,1031,2251,1100,spur,09_spur_03,2775,2159
2110,963,2208,1012,spur,09_spur_04,2775,2159
1545,474,1587,551,spur,09_spur_04,2775,2159
723,425,764,504,spur,09_spur_04,2775,2159
854,1115,900,1177,spur,09_spur_04,2775,2159
530,810,589,905,spur,09_spur_04,2775,2159
1125,712,1167,789,spur,09_spur_05,2775,2159
1840,1200,1882,1276,spur,09_spur_05,2775,2159
1943,1131,1986,1228,spur,09_spur_05,2775,2159
1140,433,1190,507,spur,09_spur_05,2775,2159
1061,1112,1102,1177,spur,09_spur_05,2775,2159
999,536,1071,597,spur,09_spur_06,2775,2159
